
 Shelby County, AL Property Tax information

Property tax, $250700 , x , 26.4500 , = , $6631 

 Wayne County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $83133 , x , 45.3200 , = , $3768 

 Westchester County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Westchester County, $94015 , x , 27.8187 , = , $2615.37 
Town of Bedford, $94015 , x , 39.4676 , = , $3710.55 
Katonah-Lewisboro Ufsd School District, $94015 , x , 183.1718 , = , $17220.90 
Base tax, $94015 , x , 250.4581 , = , $23547 

 Wyoming County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $65000 , x , 27.4700 , = , $1786 

 Alamance County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $29985 , x , 0.7600 , = , $228 

 Buncombe County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Asheville Local Tax School, $327500 , x , 0.1200% , = , $393.00 
City of Asheville, $327500 , x , 0.4289% , = , $1404.65 
Buncombe County, $327500 , x , 0.5290% , = , $1732.47 
Property tax, $327500 , x , 1.0779% , = , $3530 

 Cabarrus County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Cabarrus County, $281580 , x , 0.7400 , = , $2083.69 
City of Concord, $281580 , x , 0.4800 , = , $1351.58 
Property tax, $281580 , x , 1.2200 , = , $3435 

 Chatham County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Hope, $500196 , x , 0.0785 , = , $392.65 
Chatham County, $500196 , x , 0.6700 , = , $3351.31 
Property tax, $500196 , x , 0.7485 , = , $3744 

 Davidson County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of Wallburg, $377020 , x , 0.0500 , = , $188.51 
Wallburg Fire, $377020 , x , 0.1000 , = , $377.02 
County, $377020 , x , 0.5400 , = , $2035.91 
Property tax, $377020 , x , 0.6900 , = , $2601 

 Durham County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of Durham, $396519 , x , 0.5317 , = , $2108.29 
Durham County Operating Tax, $396519 , x , 0.6626 , = , $2627.37 
Durham County Capital Tax, $396519 , x , 0.0861 , = , $341.40 
Property tax, $396519 , x , 1.2804 , = , $5077 

 Forsyth County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Forsyth County, $42846700 , x , 0.7435 , = , $318565.21 
Base tax, $42846700 , x , 0.7435 , = , $318565 

 Franklin County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Pilot Fire Re, $71660 , x , 0.0925 , = , $66.29 
Franklin County Tax Re, $71660 , x , 0.8050 , = , $576.86 
Property tax, $71660 , x , 0.8975 , = , $643 

 Gaston County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $234700 , x , 5.2000 , = , $12204 

 Guilford County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Greensboro, $917200 , x , 0.6625 , = , $6076.45 
Guilford County, $917200 , x , 0.7305 , = , $6700.15 
Property tax, $917200 , x , 1.3930 , = , $12777 

 Harnett County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Godwin/Falcon Fire, $130180 , x , 0.1000 , = , $130.18 
Averasboro School, $130180 , x , 0.0200 , = , $26.04 
Harnett County, $130180 , x , 0.7500 , = , $976.35 
Base tax, $130180 , x , 0.8700 , = , $1133 

 Iredell County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Iredell County, $592520 , x , 0.5375 , = , $3184.80 
All-County Fire, $592520 , x , 0.0900 , = , $533.27 
Base tax, $592520 , x , 0.6275 , = , $3718 

 Mecklenburg County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Cornelius, $4722700 , x , 0.2220 , = , $10484.39 
County Tax, $4722700 , x , 0.6169 , = , $29134.34 
Property tax, $4722700 , x , 0.8389 , = , $39619 

 Orange County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Orange County, $395700 , x , 0.8679 , = , $3434.28 
Other, $395700 , x , 0.0592 , = , $234.25 
Property tax, $395700 , x , 0.9271 , = , $3669 

 Randolph County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Archdale City, $136590 , x , 0.2900 , = , $396.11 
Trinity School District, $136590 , x , 0.0922 , = , $125.94 
Guilrand Fire District, $136590 , x , 0.1430 , = , $195.32 
Randolph County, $136590 , x , 0.6327 , = , $864.20 
Property tax, $136590 , x , 1.1579 , = , $1582 

 Rowan County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of Salisbury, $130679 , x , 0.7196 , = , $940.37 
Rowan County, $130679 , x , 0.6575 , = , $859.21 
Property tax, $130679 , x , 1.3771 , = , $1800 

 Stanly County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Stanly County, $195173 , x , 0.6700 , = , $1307.66 
Fire District, $195173 , x , 0.1000 , = , $195.17 
Property tax, $195173 , x , 0.7700 , = , $1503 

 Transylvania County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Brevard Fire, $1842110 , x , 0.0600 , = , $1105.27 
Transylvania County, $1842110 , x , 0.6360 , = , $11715.82 
Property tax, $1842110 , x , 0.6960 , = , $12821 

 Union County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Union County, $111200 , x , 0.2163 , = , $240.53 
Approved Bond Tax Fund, $111200 , x , 0.0330 , = , $36.70 
Countywide Fire Tax, $111200 , x , 0.0156 , = , $17.35 
Countywide Ems Tax, $111200 , x , 0.0210 , = , $23.35 
Monroe Schools, $111200 , x , 0.4450 , = , $494.84 
Property tax, $111200 , x , 0.7309 , = , $813 

 Wake County, NC Property Tax information

 Tax description , Assessed value , , Total rate , , Tax amount 
Wake County, $190033 , x , 0.6000 , = , $1140.20 
Fuquay Varina, $190033 , x , 0.3950 , = , $750.63 
Base tax, , , , = , $1891 

 Ashtabula County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $59220 , x , 87.4100 , = , $5176 

 Brown County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Property tax, $74700 , x , 45.6000 , = , $3406 

 Butler County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $64050 , x , 65.4200 , = , $4190 

 Clermont County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $48550 , x , 122.9100 , = , $5967 

 Columbiana County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $73580 , x , 56.3500 , = , $4146 

 Cuyahoga County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Property tax, $363720 , x , 128.4300 , = , $46713 

 Delaware County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $139690 , x , 114.6200 , = , $16011 

 Fairfield County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $41290 , x , 91.6000 , = , $3782 

 Franklin County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Franklin County, $144800 , x , 19.1200 , = , $2768.58 
Columbus State, $144800 , x , 0.5200 , = , $75.30 
Library / Other, $144800 , x , 2.0000 , = , $289.60 
City / Village, $144800 , x , 5.9700 , = , $864.46 
School District, $144800 , x , 114.3600 , = , $16559.33 
Base tax, $144800 , x , 141.9700 , = , $20557 

 Geauga County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $56740 , x , 86.2700 , = , $4895 

 Greene County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Greene County, $38030 , x , 14.4500 , = , $549.53 
School District, $38030 , x , 54.9700 , = , $2090.51 
Corporation, $38030 , x , 18.8800 , = , $718.01 
Health, $38030 , x , 0.8000 , = , $30.42 
JVS, $38030 , x , 4.3200 , = , $164.29 
Township, $38030 , x , 9.8000 , = , $372.69 
Property tax, $38030 , x , 103.2200 , = , $3925 

 Hamilton County, OH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Hamilton County, $80055 , x , 21.1400 , = , $1692.37 
City & Village, $80055 , x , 12.5200 , = , $1002.29 
Library, $80055 , x , 2.0000 , = , $160.11 
Hamilton County Park District, $80055 , x , 1.0300 , = , $82.46 
School District, $80055 , x , 73.1000 , = , $5852.06 
Base tax, $80055 , x , 109.7900 , = , $8789 

 Hocking County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $50720 , x , 69.9500 , = , $3548 

 Huron County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Fitchville Twp/New London SD, $54050 , x , 55.1300 , = , $2979.78 
Property tax, $54050 , x , 55.1300 , = , $2980 

 Lake County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $57160 , x , 104.6100 , = , $5980 

 Licking County, OH Property Tax information

 Tax description , Assessed value , , Levy rate , , Tax amount 
Park District, $90690 , x , 0.2500 , = , $22.67 
Licking County, $90690 , x , 9.5000 , = , $861.55 
Other, $90690 , x , 1.0000 , = , $90.69 
School District, $90690 , x , 34.1000 , = , $3092.53 
Vocational School District, $90690 , x , 2.5000 , = , $226.72 
Township, $90690 , x , 10.9000 , = , $988.52 
Base tax, $90690 , x , 58.2500 , = , $5283 
